train,test,model,layer,rank,limit,seed,directory,dspear,uuas
['ru'],['be'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/7500/['ru']/1,0.7681106427222115,0.7607473401954848
['ru'],['be'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/None/['ru']/1,0.7855737926512124,0.7895510768964622
['slk'],['be'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/100/['slk']/1,0.40114790291293084,0.3917481186748551
['slk'],['be'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/1000/['slk']/1,0.690755668507482,0.6386125767667157
['slk'],['be'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/2500/['slk']/1,0.7255493108174826,0.6891272381281897
['slk'],['be'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/5000/['slk']/1,0.735221608778513,0.7136925871464406
['slk'],['be'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/7500/['slk']/1,0.7348187003553358,0.7154225413026555
['slk'],['be'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/None/['slk']/1,0.7346777222338677,0.7156820344260877
['slv'],['be'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/100/['slv']/1,0.44768429345654887,0.4132860479197301
['slv'],['be'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/1000/['slv']/1,0.7081340391964484,0.635498659285529
['slv'],['be'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/2500/['slv']/1,0.7397749454787774,0.6908571922844045
['slv'],['be'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/5000/['slv']/1,0.7584892039950873,0.7224288556353257
['slv'],['be'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/7500/['slv']/1,0.7666362116406111,0.7393824063662313
['slv'],['be'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/None/['slv']/1,0.7721280836574662,0.7564224548049476
['uk'],['be'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/100/['uk']/1,0.44037424833582745,0.40221434131995504
['uk'],['be'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/1000/['uk']/1,0.7041748332427931,0.6392180607213909
['uk'],['be'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/2500/['uk']/1,0.748820336369082,0.7136060894386299
['uk'],['be'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/5000/['uk']/1,0.7707756475494738,0.7514920854597353
['uk'],['be'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/None/['uk']/1,0.7740856028041733,0.7597958654095667
['zh'],['be'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/100/['zh']/1,0.41274391028018526,0.3993599169622005
['zh'],['be'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/1000/['zh']/1,0.5861167176691467,0.5356803044719315
['zh'],['be'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/2500/['zh']/1,0.6294468143536449,0.5808321079491393
['zh'],['be'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['be']/None/['zh']/1,0.6347450821870793,0.5933742755816971
['be'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['be']/1,0.41082825791783073,0.3587397251628986
['be'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['be']/1,0.7150581073206893,0.5891721755044728
['be'],['cs'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['be']/1,0.7855785685307429,0.7395910575390877
['be'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['be']/1,0.7613572824929595,0.6708975592824574
['be'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['be']/1,0.7799819226527344,0.7084628370383226
['be'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['be']/1,0.7864769387383229,0.7345818279349352
['be'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['be']/1,0.798821635357626,0.7594307621917549
['cs'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['cs']/1,0.4688231132056163,0.36733824527081393
['cs'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['cs']/1,0.7732574347657103,0.6497089124844201
['cs'],['cs'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['cs']/1,0.8313007106579157,0.8057602196172475
['cs'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['cs']/1,0.8072655734882217,0.7465882018837858
['cs'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['cs']/1,0.8218906688197138,0.7823706672136062
['cs'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['cs']/1,0.8264958052481678,0.7953552214316142
['cs'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['cs']/1,0.844426386373687,0.8365334553429153
['de'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['de']/1,0.41260556468331194,0.34885537131407474
['de'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['de']/1,0.6760214816722866,0.5733004117823391
['de'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['de']/1,0.7691180209861969,0.6918732152154363
['de'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['de']/1,0.7849259845746251,0.7238218449742044
['de'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['de']/1,0.794254157631825,0.7389678620450278
['de'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['de']/1,0.8006351660106266,0.750082829780856
['en'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['en']/1,0.4117990074374676,0.35465345597399933
['en'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['en']/1,0.7303195505176631,0.5960115488380165
['en'],['cs'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['en']/1,0.7792979231015207,0.7131249704179354
['en'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['en']/1,0.7618584934969356,0.6640187431961252
['en'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['en']/1,0.7701363525025352,0.6850022876796618
['en'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['en']/1,0.7766910887278538,0.7088099332628622
['en'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['en']/1,0.7816338410958166,0.7225281226827382
['es'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['es']/1,0.5221245751170298,0.4014877806351861
['es'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['es']/1,0.7424676664763423,0.5978890238707539
['es'],['cs'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['es']/1,0.7967802900557032,0.7036350440969976
['es'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['es']/1,0.7737682163645985,0.661202530647019
['es'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['es']/1,0.7877176125812418,0.6780761402899831
['es'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['es']/1,0.7937587808918769,0.6869586482179765
['es'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['es']/1,0.7997074994820264,0.7095120142624994
['fi'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['fi']/1,0.3896864567339466,0.3299544041777764
['fi'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['fi']/1,0.6770425961734757,0.5298897180632031
['fi'],['cs'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['fi']/1,0.7776756273768701,0.677768486818232
['fi'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['fi']/1,0.7364266736928542,0.6033005695533503
['fi'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['fi']/1,0.7645570721276044,0.6502295568212296
['fi'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['fi']/1,0.7731610054346625,0.6696275026426645
['fi'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['fi']/1,0.7818125765184768,0.6902481738005459
['fr'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['fr']/1,0.47600428209852014,0.386728302541691
['fr'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['fr']/1,0.7404950303278016,0.6073000646861145
['fr'],['cs'],mBERT,6,128,10000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/10000/['fr']/1,0.7946523026164529,0.7085101683416689
['fr'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['fr']/1,0.777295310909875,0.6709527791363615
['fr'],['cs'],mBERT,6,128,5000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/5000/['fr']/1,0.786812761814677,0.6907688181373555
['fr'],['cs'],mBERT,6,128,7500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/7500/['fr']/1,0.7928076531803825,0.7027436378839752
['fr'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['fr']/1,0.7971641223320948,0.7166038212138902
['id'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['id']/1,0.4289358532542457,0.37192149314484957
['id'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['id']/1,0.7093264696779338,0.5738999416247259
['id'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['id']/1,0.7284119768856734,0.594386507423126
['id'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['id']/1,0.753621607575359,0.6275105312149946
['lt'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['lt']/1,0.43213792588466954,0.34838994683116925
['lt'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['lt']/1,0.6980137940669693,0.5454617168641434
['lt'],['cs'],mBERT,6,128,2500,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/2500/['lt']/1,0.7528970390079349,0.6219333259706862
['lt'],['cs'],mBERT,6,128,,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/None/['lt']/1,0.7528970390079349,0.6219333259706862
['lv'],['cs'],mBERT,6,128,100,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/100/['lv']/1,0.4298796521834398,0.35425113989555557
['lv'],['cs'],mBERT,6,128,1000,1,/home/amysiak/thesis/multilingual-probing-visualization/probingOutputs/all_slavic/BERT-disk_128/['cs']/1000/['lv']/1,0.6860215714772305,0.5403104933499518
